ID,p1,p2,class,commit_url,method,file,fix hash,fix addr,bug hash,bug addr,UTC of buggy commit
80,egeo,cgeo,java.io.InputStream,https://github.com/cgeo/cgeo/commit/c92c1517aad773563362228c2c7703c35aab15d8,getRating @line 70,GCVote.java,459eb1cf5291d5c043073bceb429ba964199ce2df2c34cc25fe65774a35c1034,https://raw.githubusercontent.com/cgeo/cgeo/c92c1517aad773563362228c2c7703c35aab15d8/main/src/cgeo/geocaching/gcvote/GCVote.java,85e70172f55682eb250b4440184b62450f62429dddfe57ffeebd208a99d8cdf3,https://raw.githubusercontent.com/cgeo/cgeo/c05dbd6fdf811a640b593b7dc0f6b894c9675120/main/src/cgeo/geocaching/gcvote/GCVote.java,2014-09-03T14:49:54Z
81,egeo,cgeo,java.util.Scanner,https://github.com/cgeo/cgeo/commit/ea04b619e00a71a9b5a443511b28a82fe37dcead,getFileContent(),AbstractResourceInstrumentationTestCase.java,7a9cbb68ab098682fc4f474d335747eb13b75b401312b55e570b934dfcffc2ab,https://raw.githubusercontent.com/cgeo/cgeo/ea04b619e00a71a9b5a443511b28a82fe37dcead/tests/src/cgeo/geocaching/test/AbstractResourceInstrumentationTestCase.java,b2a6448fce3770decca4af6c4f04c7fc91e486381e95d41182af3bc234f0d0ec,https://raw.githubusercontent.com/cgeo/cgeo/8987674ab4882f7684c773fc181f5a3fac5f8f12/tests/src/cgeo/geocaching/test/AbstractResourceInstrumentationTestCase.java,2014-03-04T19:25:12Z
82,egeo,cgeo,java.util.Scanner,https://github.com/cgeo/cgeo/commit/fb2d9a3a5754dff5f7d62d97b176aba1996ed797,getRawResourceString(),AboutActivity.java,f6ed75b7e253de0060441e174866058213abf8f5efe0f428787df16709bd95ed,https://raw.githubusercontent.com/cgeo/cgeo/fb2d9a3a5754dff5f7d62d97b176aba1996ed797/main/src/cgeo/geocaching/AboutActivity.java,66da80a797e875fa107f9466043bea9a56f6ef145cb2e9d9a0151522e15c8bfa,https://raw.githubusercontent.com/cgeo/cgeo/e2c320b5f906d5781791fd736be7d1aa719cc7c2/main/src/cgeo/geocaching/AboutActivity.java,2015-06-16T09:34:42Z
83,guardianproject,ChatSecureAndroid,java.io.FileInputStream,https://github.com/guardianproject/ChatSecureAndroid/commit/d7d2b6066db81e874f90e5ee5328d946af3794e1,loadOpenSSL() @line 263,OtrAndroidKeyManagerImpl.java,256826e0a1c503d3cd7579a7e602f6fd22d2f069f1cd2ee83c8efae4b8dfe6eb,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/d7d2b6066db81e874f90e5ee5328d946af3794e1/src/info/guardianproject/otr/OtrAndroidKeyManagerImpl.java,738774a03cdb173331a9441b8256dadeeff0f43068cd4125eb7612ccadc28ce2,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/f2ae50bcba13f55d1c482ed4f22a85cc375bdb4f/src/info/guardianproject/otr/OtrAndroidKeyManagerImpl.java,2013-09-18T17:03:29Z
84,guardianproject,ChatSecureAndroid,java.io.FilterInputStream,https://github.com/guardianproject/ChatSecureAndroid/commit/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19,unserialize() @line 164,SM.java,887f41f05302409e156d19114289dc55dda5849bcf69a346f55dd5cdc239ff09,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19/src/net/java/otr4j/crypto/SM.java,ab3eade54449f28000ac37e1005162df2db1502140bfdbb0bc1dc576ac763db7,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/ba1ae1840930282bd2bb0353f184981e1ef26046/src/net/java/otr4j/crypto/SM.java,2014-11-26T19:37:46Z
85,guardianproject,ChatSecureAndroid,java.io.FilterInputStream,https://github.com/guardianproject/ChatSecureAndroid/commit/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19,testIOShort() @line 53,IOTest.java,824aae0cc1f0890dc849e3cd8733f928731b7a368c278cf0c48fcb1d0337184b,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19/src/net/java/otr4j/test/io/IOTest.java,bf335a803cfbfd5897a17c23c8d4a199cabdf478dbe4d6cd0223d8b0f3789115,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/ba1ae1840930282bd2bb0353f184981e1ef26046/src/net/java/otr4j/test/io/IOTest.java,2014-11-26T19:37:46Z
86,guardianproject,ChatSecureAndroid,java.io.FilterInputStream,https://github.com/guardianproject/ChatSecureAndroid/commit/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19,testIOData() @line 69,IOTest.java,824aae0cc1f0890dc849e3cd8733f928731b7a368c278cf0c48fcb1d0337184b,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19/src/net/java/otr4j/test/io/IOTest.java,bf335a803cfbfd5897a17c23c8d4a199cabdf478dbe4d6cd0223d8b0f3789115,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/ba1ae1840930282bd2bb0353f184981e1ef26046/src/net/java/otr4j/test/io/IOTest.java,2014-11-26T19:37:46Z
87,guardianproject,ChatSecureAndroid,java.io.FilterInputStream,https://github.com/guardianproject/ChatSecureAndroid/commit/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19,testIOBigInt() @line 87,IOTest.java,824aae0cc1f0890dc849e3cd8733f928731b7a368c278cf0c48fcb1d0337184b,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19/src/net/java/otr4j/test/io/IOTest.java,bf335a803cfbfd5897a17c23c8d4a199cabdf478dbe4d6cd0223d8b0f3789115,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/ba1ae1840930282bd2bb0353f184981e1ef26046/src/net/java/otr4j/test/io/IOTest.java,2014-11-26T19:37:46Z
88,guardianproject,ChatSecureAndroid,java.io.FilterInputStream,https://github.com/guardianproject/ChatSecureAndroid/commit/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19,testIODHPublicKey() @line 105,IOTest.java,824aae0cc1f0890dc849e3cd8733f928731b7a368c278cf0c48fcb1d0337184b,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19/src/net/java/otr4j/test/io/IOTest.java,bf335a803cfbfd5897a17c23c8d4a199cabdf478dbe4d6cd0223d8b0f3789115,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/ba1ae1840930282bd2bb0353f184981e1ef26046/src/net/java/otr4j/test/io/IOTest.java,2014-11-26T19:37:46Z
89,guardianproject,ChatSecureAndroid,java.io.FilterOutputStream,https://github.com/guardianproject/ChatSecureAndroid/commit/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19,toByteArray() @line 72,SerializationUtils.java,e3099c506ba46c4334ec48b0d51f4afa22e8cf09b5eb671847958b27d6a254df,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19/src/net/java/otr4j/io/SerializationUtils.java,4b06ecdfe4ff06e3d1bb3348c59b2594951534253df4784b45eb56e681a73e1b,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/ba1ae1840930282bd2bb0353f184981e1ef26046/src/net/java/otr4j/io/SerializationUtils.java,2014-11-26T19:37:46Z
90,guardianproject,ChatSecureAndroid,java.io.FilterOutputStream,https://github.com/guardianproject/ChatSecureAndroid/commit/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19,writeData() @line 82,SerializationUtils.java,e3099c506ba46c4334ec48b0d51f4afa22e8cf09b5eb671847958b27d6a254df,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19/src/net/java/otr4j/io/SerializationUtils.java,4b06ecdfe4ff06e3d1bb3348c59b2594951534253df4784b45eb56e681a73e1b,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/ba1ae1840930282bd2bb0353f184981e1ef26046/src/net/java/otr4j/io/SerializationUtils.java,2014-11-26T19:37:46Z
91,guardianproject,ChatSecureAndroid,java.io.FilterOutputStream,https://github.com/guardianproject/ChatSecureAndroid/commit/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19,transformSending() @line 643,SessionImpl.java,cc0a132fbce346f75e83539adb0bffc4dbee1d717b9827df726a57280821b5c7,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19/src/net/java/otr4j/session/SessionImpl.java,bdf192a06de907becf4ee0711e2683924232c319f78426a18a2afe28766b1ee0,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/ba1ae1840930282bd2bb0353f184981e1ef26046/src/net/java/otr4j/session/SessionImpl.java,2014-11-26T19:37:46Z
92,guardianproject,ChatSecureAndroid,java.io.FilterOutputStream,https://github.com/guardianproject/ChatSecureAndroid/commit/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19,testIOShort() @line 47,IOTest.java,824aae0cc1f0890dc849e3cd8733f928731b7a368c278cf0c48fcb1d0337184b,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19/src/net/java/otr4j/test/io/IOTest.java,bf335a803cfbfd5897a17c23c8d4a199cabdf478dbe4d6cd0223d8b0f3789115,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/ba1ae1840930282bd2bb0353f184981e1ef26046/src/net/java/otr4j/test/io/IOTest.java,2014-11-26T19:37:46Z
93,guardianproject,ChatSecureAndroid,java.io.FilterOutputStream,https://github.com/guardianproject/ChatSecureAndroid/commit/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19,testIOData() @line 63,IOTest.java,824aae0cc1f0890dc849e3cd8733f928731b7a368c278cf0c48fcb1d0337184b,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19/src/net/java/otr4j/test/io/IOTest.java,bf335a803cfbfd5897a17c23c8d4a199cabdf478dbe4d6cd0223d8b0f3789115,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/ba1ae1840930282bd2bb0353f184981e1ef26046/src/net/java/otr4j/test/io/IOTest.java,2014-11-26T19:37:46Z
94,guardianproject,ChatSecureAndroid,java.io.FilterOutputStream,https://github.com/guardianproject/ChatSecureAndroid/commit/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19,testIOBigInt() @line 81,IOTest.java,824aae0cc1f0890dc849e3cd8733f928731b7a368c278cf0c48fcb1d0337184b,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19/src/net/java/otr4j/test/io/IOTest.java,bf335a803cfbfd5897a17c23c8d4a199cabdf478dbe4d6cd0223d8b0f3789115,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/ba1ae1840930282bd2bb0353f184981e1ef26046/src/net/java/otr4j/test/io/IOTest.java,2014-11-26T19:37:46Z
95,guardianproject,ChatSecureAndroid,java.io.FilterOutputStream,https://github.com/guardianproject/ChatSecureAndroid/commit/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19,testIODHPublicKey() @line 99,IOTest.java,824aae0cc1f0890dc849e3cd8733f928731b7a368c278cf0c48fcb1d0337184b,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/6ae9dfca4504793dc7c9db972e1a8bb4dd52ee19/src/net/java/otr4j/test/io/IOTest.java,bf335a803cfbfd5897a17c23c8d4a199cabdf478dbe4d6cd0223d8b0f3789115,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/ba1ae1840930282bd2bb0353f184981e1ef26046/src/net/java/otr4j/test/io/IOTest.java,2014-11-26T19:37:46Z
96,guardianproject,ChatSecureAndroid,java.io.InputStream,https://github.com/guardianproject/ChatSecureAndroid/commit/d7d2b6066db81e874f90e5ee5328d946af3794e1,loadOpenSSL() @line 267,OtrAndroidKeyManagerImpl.java,256826e0a1c503d3cd7579a7e602f6fd22d2f069f1cd2ee83c8efae4b8dfe6eb,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/d7d2b6066db81e874f90e5ee5328d946af3794e1/src/info/guardianproject/otr/OtrAndroidKeyManagerImpl.java,738774a03cdb173331a9441b8256dadeeff0f43068cd4125eb7612ccadc28ce2,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/f2ae50bcba13f55d1c482ed4f22a85cc375bdb4f/src/info/guardianproject/otr/OtrAndroidKeyManagerImpl.java,2013-09-18T17:03:29Z
97,guardianproject,ChatSecureAndroid,android.database.Cursor,https://github.com/guardianproject/ChatSecureAndroid/commit/6a69d43daac2ca0ecc9fcd4d505870d5a0b4d103,do_login(),XmppConnection.java,565b86baaede55b2b2c63e5319d9fa5e51efccfa62c2f6b6b26feebdb194ddef,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/6a69d43daac2ca0ecc9fcd4d505870d5a0b4d103/src/info/guardianproject/otr/app/im/plugin/xmpp/XmppConnection.java,55dff86f19276de2b63881ddc61f3e2b7db87a2a6ccb9d19ed319d85293d1d52,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/975f1c35118b50c9fb00fde0a12766ca2d48374a/src/info/guardianproject/otr/app/im/plugin/xmpp/XmppConnection.java,2015-01-24T19:27:19Z
98,guardianproject,ChatSecureAndroid,android.database.Cursor,https://github.com/guardianproject/ChatSecureAndroid/commit/c3d8532135e32b48786d2b7530c4ac17a408bb23,setlinkifyForMessageView(),ChatView.java,11818881279f7a74ed55b030145678a29d8cc4b5533ad75bd0473a8627485268,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/c3d8532135e32b48786d2b7530c4ac17a408bb23/src/info/guardianproject/otr/app/im/app/ChatView.java,3aced83aa9e1b6c7fd20c77ed50bf81f8b7d9f88649a57aae3c03721de6594b5,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/0e7026d7cf341849ad5e74e94fc0f0f8cbcfad62/src/info/guardianproject/otr/app/im/app/ChatView.java,2015-01-21T05:15:02Z
99,guardianproject,ChatSecureAndroid,android.database.Cursor,https://github.com/guardianproject/ChatSecureAndroid/commit/62b35074122d818433e936745cb4761a6b6d08ea,getFileInfoFromURI(),SystemServices.java,f48da46255b91cb518484af138ca25ec0a5fd2a6f9be70a9c7479d421377d714,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/62b35074122d818433e936745cb4761a6b6d08ea/src/info/guardianproject/util/SystemServices.java,edebd374540bcc0228cde312351dc7b8adadcba76a2035de5f971d9306925a9d,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/f4d4acc464c22ccc52b6f9c7ca4e768d4675de61/src/info/guardianproject/util/SystemServices.java,2014-08-12T04:46:14Z
100,guardianproject,ChatSecureAndroid,android.database.Cursor,https://github.com/guardianproject/ChatSecureAndroid/commit/d1b67f7a9a652b8cb2bf5b32dfc651a42772f8af,swapCursor(),AccountAdapter.java,3ec420cc75ad8699707d4ac31fd9a4ece293269611da09e5d4efb57b7afefaa7,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/d1b67f7a9a652b8cb2bf5b32dfc651a42772f8af/src/info/guardianproject/otr/app/im/app/AccountAdapter.java,b1802ef345b61a6bcf56f572ca5202c6ff9dbc7abc8fb93fa06a9c3be64bb4f8,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/4482c3e66d6bd49b5eac1a3359fbcc0e3ec42040/src/info/guardianproject/otr/app/im/app/AccountAdapter.java,2014-07-01T20:46:38Z
101,guardianproject,ChatSecureAndroid,android.database.Cursor,https://github.com/guardianproject/ChatSecureAndroid/commit/40f6b65a6a6d54a2a2b2ecc39b430dedb0af9118,onDestroy() not overriden,ContactsPickerActivity.java,9193d9660f809deb681a1163d2d92d3af5108da1b66a4338de6ab109ef334325,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/40f6b65a6a6d54a2a2b2ecc39b430dedb0af9118/src/info/guardianproject/otr/app/im/app/ContactsPickerActivity.java,4f5a3e896feb1b9b26c3fc00473469c98f8b7d486961b872fb7d245f41d21915,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/b0a731606d284d9d68de686b0652c9588ae8042a/src/info/guardianproject/otr/app/im/app/ContactsPickerActivity.java,2014-06-27T20:34:42Z
102,guardianproject,ChatSecureAndroid,android.database.Cursor,https://github.com/guardianproject/ChatSecureAndroid/commit/158008c655034fbf0b20ca7b73a39f2a009e0826,bindChat(),ChatView.java,ae095b1d580b541e740d563629ec9e984f07de04d8670c3c949fa33f3c6bc39f,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/158008c655034fbf0b20ca7b73a39f2a009e0826/src/info/guardianproject/otr/app/im/app/ChatView.java,81358fb4877343edfab14956928e09bf187dc8bdad06d9e5e3d9d30628095d25,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/cbbbaf8e2fc1ef641bb1c4ecc68f192733db5bf4/src/info/guardianproject/otr/app/im/app/ChatView.java,2014-06-27T20:33:37Z
103,guardianproject,ChatSecureAndroid,android.database.Cursor,https://github.com/guardianproject/ChatSecureAndroid/commit/9876a2d658c826ffe41d74b0145d200a6099a6d6,onCreate(),HeartBeatService.java,666a5f1b7ed0ef6832dc3c6980f50fee0ac3d01bc4dcecf098df34d432a760b4,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/9876a2d658c826ffe41d74b0145d200a6099a6d6/src/info/guardianproject/otr/app/im/service/HeartbeatService.java,bbe30274f6b6fa811ed623af96559a3e198f8533fd3f414e7e06df37070530c6,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/dec89faee22449c2dc25f736e227925f773cd4ae/src/info/guardianproject/otr/app/im/service/HeartbeatService.java,2014-05-23T20:19:29Z
104,guardianproject,ChatSecureAndroid,android.database.Cursor,https://github.com/guardianproject/ChatSecureAndroid/commit/87e05cc978381a2d8170c4f1fdd96810bd25c13f,handleIntent(),ImUrlActivity.java,b29631cb3a9a609884f1551f53e3841e61c6cb8c424fdb32acaea1cdeb1e70e8,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/87e05cc978381a2d8170c4f1fdd96810bd25c13f/src/info/guardianproject/otr/app/im/app/ImUrlActivity.java,cb22e168defd4d81534b5ab8a3cfe2b106c899cf6b1f579ba9c0f5e8cb37776e,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/187adca1b9d4e98b84475cbddc9c7a02919b1524/src/info/guardianproject/otr/app/im/app/ImUrlActivity.java,2014-04-16T16:48:46Z
105,guardianproject,ChatSecureAndroid,android.database.Cursor,https://github.com/guardianproject/ChatSecureAndroid/commit/29fc1976e870669beb9c6c7b098d86dfedc094ef,getAvatarFromAddress(),DatabaseUtils.java,2f7937143fe879d0d971719643d07487406dbf4b4b10d7827c6788c20758be30,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/29fc1976e870669beb9c6c7b098d86dfedc094ef/src/info/guardianproject/otr/app/im/app/DatabaseUtils.java,e5ee2ac5ebbddebe22de8139be7f3ccfefc92fb9918cd7f445cbddc57ed7c58a,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/788594fe585bec637d6395b92dc598303e6302af/src/info/guardianproject/otr/app/im/app/DatabaseUtils.java,2013-10-11T23:27:27Z
106,guardianproject,ChatSecureAndroid,android.database.Cursor,https://github.com/guardianproject/ChatSecureAndroid/commit/4268b83cf6868af448e9a439d2d50968f887cf0c,onCreate() @line 262,AccountActivity.java,60b8ea2fddecbffa18586c6330bc4ad03eeab94c48fb7b3ce4df496c62eecfa8,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/4268b83cf6868af448e9a439d2d50968f887cf0c/src/info/guardianproject/otr/app/im/app/AccountActivity.java,2f6feb9fd29ca09a7db8f797038dac888e056fd5114e45d22f9ced40813dfc18,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/446ad5c623a23bde7ca015b169c0f525adae63b6/src/info/guardianproject/otr/app/im/app/AccountActivity.java,2013-09-18T04:56:22Z
107,guardianproject,ChatSecureAndroid,android.database.Cursor,https://github.com/guardianproject/ChatSecureAndroid/commit/4268b83cf6868af448e9a439d2d50968f887cf0c,onCreate() @line 282,AccountActivity.java,60b8ea2fddecbffa18586c6330bc4ad03eeab94c48fb7b3ce4df496c62eecfa8,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/4268b83cf6868af448e9a439d2d50968f887cf0c/src/info/guardianproject/otr/app/im/app/AccountActivity.java,2f6feb9fd29ca09a7db8f797038dac888e056fd5114e45d22f9ced40813dfc18,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/446ad5c623a23bde7ca015b169c0f525adae63b6/src/info/guardianproject/otr/app/im/app/AccountActivity.java,2013-09-18T04:56:22Z
108,guardianproject,ChatSecureAndroid,android.database.Cursor,https://github.com/guardianproject/ChatSecureAndroid/commit/4268b83cf6868af448e9a439d2d50968f887cf0c,updateUserTor() @line 505,AccountActivity.java,60b8ea2fddecbffa18586c6330bc4ad03eeab94c48fb7b3ce4df496c62eecfa8,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/4268b83cf6868af448e9a439d2d50968f887cf0c/src/info/guardianproject/otr/app/im/app/AccountActivity.java,2f6feb9fd29ca09a7db8f797038dac888e056fd5114e45d22f9ced40813dfc18,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/446ad5c623a23bde7ca015b169c0f525adae63b6/src/info/guardianproject/otr/app/im/app/AccountActivity.java,2013-09-18T04:56:22Z
109,guardianproject,ChatSecureAndroid,android.database.Cursor,https://github.com/guardianproject/ChatSecureAndroid/commit/4268b83cf6868af448e9a439d2d50968f887cf0c,settingsForDomain() @line 621,AccountActivity.java,60b8ea2fddecbffa18586c6330bc4ad03eeab94c48fb7b3ce4df496c62eecfa8,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/4268b83cf6868af448e9a439d2d50968f887cf0c/src/info/guardianproject/otr/app/im/app/AccountActivity.java,2f6feb9fd29ca09a7db8f797038dac888e056fd5114e45d22f9ced40813dfc18,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/446ad5c623a23bde7ca015b169c0f525adae63b6/src/info/guardianproject/otr/app/im/app/AccountActivity.java,2013-09-18T04:56:22Z
110,guardianproject,ChatSecureAndroid,android.database.Cursor,https://github.com/guardianproject/ChatSecureAndroid/commit/4268b83cf6868af448e9a439d2d50968f887cf0c,doInBackground() @line 1006,AccountActivity.java,60b8ea2fddecbffa18586c6330bc4ad03eeab94c48fb7b3ce4df496c62eecfa8,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/4268b83cf6868af448e9a439d2d50968f887cf0c/src/info/guardianproject/otr/app/im/app/AccountActivity.java,2f6feb9fd29ca09a7db8f797038dac888e056fd5114e45d22f9ced40813dfc18,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/446ad5c623a23bde7ca015b169c0f525adae63b6/src/info/guardianproject/otr/app/im/app/AccountActivity.java,2013-09-18T04:56:22Z
111,guardianproject,ChatSecureAndroid,android.database.Cursor,https://github.com/guardianproject/ChatSecureAndroid/commit/313817c6674b2faa2fa10f1996062175bff7ca9c,doesHashExist() @line 147,DatabaseUtils.java,b640a91c4180235b907036aaf97166c604e042b2d6dfe29958f50144cb7a36e2,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/313817c6674b2faa2fa10f1996062175bff7ca9c/src/info/guardianproject/otr/app/im/app/DatabaseUtils.java,2b7c6e12b8ae02732b54fc24b7f4508f1ad15da1a417587f3f4ff8260539ef1c,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/e6dc310f3e6cab810d39dfcfe74397d3f045a4d9/src/info/guardianproject/otr/app/im/app/DatabaseUtils.java,2013-09-18T04:52:21Z
112,guardianproject,ChatSecureAndroid,android.database.Cursor,https://github.com/guardianproject/ChatSecureAndroid/commit/8512c0a6961e3a7aacab0662e1e3fd8de58001b6,onPreferenceTreeClick(),SettingActivity.java,76ec5828d5ff98eff4a7a62e9212401d1db7f6ac5711126fb8d06154e35c1b4a,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/8512c0a6961e3a7aacab0662e1e3fd8de58001b6/src/info/guardianproject/otr/app/im/app/SettingActivity.java,f4675f121cba63384005bcbfe075ea3347514b0c1a0cfa0e3b484302e0e64620,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/685de9286ffae786803a8a4657c845ca4249189e/src/info/guardianproject/otr/app/im/app/SettingActivity.java,2011-03-30T00:29:37Z
113,guardianproject,ChatSecureAndroid,android.database.Cursor,https://github.com/guardianproject/ChatSecureAndroid/commit/52dda7a74507e58d0e65e25eb3d127926c363bfb,doInBackground() @line 245,ProviderListItem.java,d8d4ffef8c317e90e44041f514432eaed117cd9f77779c98c34bb78d1bf6d60e,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/52dda7a74507e58d0e65e25eb3d127926c363bfb/src/info/guardianproject/otr/app/im/app/ProviderListItem.java,28104893b8ffc0bf29d6009381bcce30aec6f7ee5f4e76740c2fa29963e57093,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/d1b67f7a9a652b8cb2bf5b32dfc651a42772f8af/src/info/guardianproject/otr/app/im/app/ProviderListItem.java,2014-07-01T20:46:56Z
114,guardianproject,ChatSecureAndroid,android.database.Cursor,https://github.com/guardianproject/ChatSecureAndroid/commit/1573155ec270334e1dee187b099172dc11e1038c,doFilterAsync() @line 171,ContactsPickerActivity.java,e62e845619e79260023588a6b20d11b0fcddc706d9916327407706f4b0a707ba,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/1573155ec270334e1dee187b099172dc11e1038c/src/info/guardianproject/otr/app/im/app/ContactsPickerActivity.java,72940341d07ed788b9fc61ea440c350636ebfb8f547a8a03cb54cdbf003fd4ef,https://raw.githubusercontent.com/guardianproject/ChatSecureAndroid/89031f61f61fe42e95c3ad1e8102525559e2920e/src/info/guardianproject/otr/app/im/app/ContactsPickerActivity.java,2014-09-05T03:50:43Z
115,ConnectBot,ConnectBot,android.database.Cursor,https://github.com/connectbot/connectbot/commit/cff44b0992db32038e630144a34fc2869f81738e,handleAuthentication(),TerminalBridge.java,5b379e9da43c6b326d1fe68fc01029cbac7410fca6445ca6524a1a852d5287bd,https://raw.githubusercontent.com/connectbot/connectbot/cff44b0992db32038e630144a34fc2869f81738e/src/org/connectbot/service/TerminalBridge.java,6187c9d9cbac9c1ad9e3219f1067b247e0fd8a17c8f842b92495f6764633ef60,https://raw.githubusercontent.com/connectbot/connectbot/34a2c4a660b16e044475d0a0aca47b0254aab5b1/src/org/connectbot/service/TerminalBridge.java,2008-10-31T17:45:47Z
116,ConnectBot,ConnectBot,android.database.sqlite.SQLiteDatabase,https://github.com/connectbot/connectbot/commit/12ef92bf1319f2ce698bb979c49f781c2a884316,deleteHost(),HostDatabase.java,2b994035f152cb2337a6370d4be8bf8d6d918fe637cd0619ecaec6ea05c94009,https://raw.githubusercontent.com/connectbot/connectbot/12ef92bf1319f2ce698bb979c49f781c2a884316/src/org/connectbot/util/HostDatabase.java,a4b8b60091bc096b9c6a3b32b1ccf8615b53143e64f54ba335eeadd62c853260,https://raw.githubusercontent.com/connectbot/connectbot/1a2f49f29cd051d27cc87c08c4da67175b2ea3fe/src/org/connectbot/util/HostDatabase.java,2008-11-14T12:07:29Z
